customer_id,customer_1_name,sales_territory_emp_id,sales_territory_emp_name,sales_territory_id,sales_territory_name,customer_latitude,customer_longitude,sales_district_emp_name,sales_district_emp_id,sales_region_emp_name,sales_region_emp_id,sales_region_id,sales_division_emp_id,sales_division_emp_name,color
100150533,BECKY'S,1126586,RICK ARGOSO,4090,Rick Argoso,41.503658,-81.679322,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
100158805,ASIAN CHAO #F62,1153212,NICHOLAS CAMPBELL,3797,Nicholas Campbell,41.501188,-81.494208,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#4682B4
100118403,GREAT AMERICAN PIZZA CO (THE),1143541,CLIFFORD STENZEL,4093,CJ Stenzel,41.247514,-81.841148,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF0000
722521738,The Grill On Third,1003551,DAVE JENKINS,4191,Dave Jenkins,38.423718,-82.433597,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
722522080,Pepper Italian Restaurant,1156648,TONY BEHRENS,4091,Tony Behrens,41.484175,-81.775489,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF7F50
100038038,La Terraza Tallmadge,1147053,SHAUN NELSON,4013,Shaun Nelson,41.096107,-81.388213,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFF0F5
722525103,Teriyaki Denison,1006822,ANTHONY TRISTANO,3805,Anthony Tristano,41.462031,-81.737054,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF69B4
100203629,CAFE MELISSA,1006822,ANTHONY TRISTANO,3805,Anthony Tristano,41.493256,-82.024825,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF69B4
722570985,Middlefield Cafe and Diner,1003048,DAVID POOLE,3800,David Poole,41.463008,-81.072951,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A9A9A9
722602956,Fish & Chicken Boss,1148746,JEREMY NEIDERHISER,4052,Jeremy Neiderhiser,40.395183,-79.986905,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF7F50
125280001,CAP'N TACO,1156768,MATTHEW DEPANTE,4092,Matt DePante,41.418537,-81.810753,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFD700
722401158,RINNIE'S PLACE,1139082,DAN GAGE,4006,Dan Gage,40.107557,-79.770719,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
100198484,WITTEN FARM MARKET,1002320,JASON BAUER,3942,Jason Bauer,39.908357,-82.900828,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
100284249,BIG EGGZ,1156768,MATTHEW DEPANTE,4092,Matt DePante,41.429358,-81.889052,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFD700
239720003,COMFORT SUITES-BERLIN,1004399,MAT HARBERT,4012,Mat Harbert,40.56234,-81.79438,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
722621156,48 Donley,1005492,JOSH GEE,4007,Josh Gee,39.625574,-79.962681,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#BA55D3
722485686,Red Wagon Farm,1006822,ANTHONY TRISTANO,3805,Anthony Tristano,41.299575,-81.912177,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF69B4
100097726,NAUTICA CAFE,1126586,RICK ARGOSO,4090,Rick Argoso,41.496173,-81.704093,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
100213081,Country Mart,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.623543,-81.784421,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
100059024,FOOD FOR THOUGHT,1007241,CHRIS MADIAS,3796,Chris Madias,41.662305,-81.369982,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF00FF
100137323,DON PANCHO'S,1154683,DAVID PHILLIPS,4422,David Phillips,40.901974,-81.140586,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00CED1
610020011,CARMINO'S,1156768,MATTHEW DEPANTE,4092,Matt DePante,41.428072,-81.71733,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFD700
100055215,DONNAS DINER,1114322,VINCE RICOTTILLI,3489,Vince Ricottilli,41.232943,-80.509164,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF3030
722633351,Undo's Weirton,1161026,SHANNON HOWLEY,4059,Shannon Howley,40.397192,-80.549038,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF7F50
722548130,Scoop Dogg Dairy Bar,1003551,DAVE JENKINS,4191,Dave Jenkins,38.617331,-82.842721,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
722402966,UPTOWN JOE,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.837652,-81.259499,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
722508531,Los Bajitos Mexican Restaurant & Grill,1144442,BRIAN MERWIN,4213,Brian Merwin,40.289276,-80.173908,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
722616299,Bake Shop Bakes,1140956,MICHAEL HUBER,4212,Michael Huber,40.671022,-78.240718,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF007F
722377030,Fizzlestix,1152843,NICOLAS LOOMAN,4009,Nicolas Looman,40.795158,-81.473425,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#BA55D3
100070703,Lil Moes,1005492,JOSH GEE,4007,Josh Gee,39.152122,-80.039518,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#BA55D3
100263944,Neighbor's Bar and Grill,1156768,MATTHEW DEPANTE,4092,Matt DePante,41.43374,-81.801341,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFD700
100131433,PHO VINH LONG,1127280,TYLER KNECHT,4216,Tyler Knecht,38.367809,-81.696046,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#00FF7F
100032070,GERMAN VILLAGE MARKET,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.560865,-81.79912,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
184070001,RICE BOWL,1012245,TOM HERN,4195,Tom Hern,38.418557,-81.792596,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#A9A9A9
722498154,Perry Village Market & Cafe,1156669,MICHAEL SIMON,3798,Michael Simon,41.769943,-81.146773,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#E6E6FA
722351876,Pavilion Grill and Tavern,1154684,ROBERT MCKEE,3575,Robert McKee,41.422078,-82.365219,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#7F00FF
100114957,Yaba's,1148746,JEREMY NEIDERHISER,4052,Jeremy Neiderhiser,40.438717,-79.990157,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF7F50
100056532,FRANK & SHIRLEY'S RESTAURANT,1001993,ANDY SMITH,4058,Andy Smith,40.388382,-79.996662,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
100114343,DIAMOND DELI,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.07568,-81.522792,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
722549055,Carters Table,1140956,MICHAEL HUBER,4212,Michael Huber,40.796956,-77.855707,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF007F
722537804,Sunoco Esawy,1006822,ANTHONY TRISTANO,3805,Anthony Tristano,41.351528,-81.90509,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF69B4
100121765,HARBOR INN,1154783,ANGEL IVOCK,4483,Angel Ivock,40.201365,-79.338586,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF69B4
722531983,Teriyaki Columbus,1006822,ANTHONY TRISTANO,3805,Anthony Tristano,39.949157,-82.957663,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF69B4
100024869,Sterks Catering,1154684,ROBERT MCKEE,3575,Robert McKee,41.294331,-82.23806,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#7F00FF
722611230,Old School Pizza And Wings,1156648,TONY BEHRENS,4091,Tony Behrens,41.494096,-82.018902,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF7F50
722532818,O'Neill Center,1002320,JASON BAUER,3942,Jason Bauer,39.417611,-81.452715,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
722323080,Bricco West,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.130147,-81.614842,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
722409611,COUGHLIN'S LAW KITCHEN & ALE HOUSE,1001993,ANDY SMITH,4058,Andy Smith,40.429101,-80.006567,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
100157624,PUB IN THE PARK,1132417,MIKE PERRUCCI,4214,Mike Perrucci,40.42093,-79.898164,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF3030
722515953,Southern  Thangs,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.1078,-81.618085,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
722582919,Charlie Staples Barbecue Pitt Boss,1114322,VINCE RICOTTILLI,3489,Vince Ricottilli,41.106478,-80.655075,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF3030
736420001,Best Friends Restaurant,1156669,MICHAEL SIMON,3798,Michael Simon,41.771754,-80.946703,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#E6E6FA
367050002,SUPER CHINA BUFFET,1012245,TOM HERN,4195,Tom Hern,38.485193,-82.650234,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#A9A9A9
722354486,Carnegie Coffee Company,1001993,ANDY SMITH,4058,Andy Smith,40.407846,-80.085996,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
722593730,Al's Tavern,1140956,MICHAEL HUBER,4212,Michael Huber,40.498804,-78.410998,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF007F
722333093,Sushi Fuku S Craig St,1148746,JEREMY NEIDERHISER,4052,Jeremy Neiderhiser,40.444832,-79.948654,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF7F50
722616490,Bruno's Spotted Hare,1012245,TOM HERN,4195,Tom Hern,38.409108,-82.294935,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#A9A9A9
722641426,The Schoolhouse Hotel,1009205,BRIAN MARSHALL,4199,Brian Marshall,37.79816,-80.31029,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF1493
722488284,Ridgewood Kitchen & Spirits,1007241,CHRIS MADIAS,3796,Chris Madias,41.672807,-81.282227,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF00FF
436510055,YOURS TRULY-BEACHWOOD,1149733,SCOTT SCHAEFFER,4088,Scott Schaeffer,41.464394,-81.499967,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF7F50
100212166,WU'S CHINA BUFFET,1144127,AARON SIMMONS,4187,Aaron Simmons,38.312838,-81.566946,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#7F00FF
722481526,Dina's Pizza & Pub,1156768,MATTHEW DEPANTE,4092,Matt DePante,41.439858,-81.725981,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFD700
100169715,HALE FARM & WILLAGE,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.193671,-81.592398,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
104100015,JERRY'S CATERING SERVICE,1139082,DAN GAGE,4006,Dan Gage,39.96195,-79.876682,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
722609243,The Merchant Tavern,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.135281,-81.55467,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
309400011,J J'S LITEHOUSE,1114322,VINCE RICOTTILLI,3489,Vince Ricottilli,41.218727,-80.491423,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF3030
100197493,JOHN-JOHNS SEAFOOD W/SOUL CLEVELAND HTS,1007192,ADAM PETERSON,4089,Adam Peterson,41.516031,-81.568353,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A52A2A
722480521,Betts Downtown,1126586,RICK ARGOSO,4090,Rick Argoso,41.50009,-81.686705,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
722371145,The Faktory,1007192,ADAM PETERSON,4089,Adam Peterson,41.416921,-81.580906,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A52A2A
100017928,LOBY'S BAR & GRILLE,1152843,NICOLAS LOOMAN,4009,Nicolas Looman,40.833153,-81.432443,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#BA55D3
100131978,CAO SENIOR NUTRITION KITCHEN,1003551,DAVE JENKINS,4191,Dave Jenkins,38.731993,-83.003068,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
722404654,CAFE APPALACHIA,1127280,TYLER KNECHT,4216,Tyler Knecht,38.364614,-81.693495,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#00FF7F
722553947,Johns Bar & Grille,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.873713,-81.332036,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
722386481,Time Square,1156669,MICHAEL SIMON,3798,Michael Simon,41.86064,-80.95194,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#E6E6FA
100265522,ASIAN CHAO #F17- BOARDMAN,1150715,JAMES ROBISON,4011,James Robison,41.021409,-80.662668,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#E6E6FA
722388942,The Workz,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.136582,-81.482831,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
722504894,BAM!  Nobles Pond,1152843,NICOLAS LOOMAN,4009,Nicolas Looman,40.860532,-81.483089,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#BA55D3
100142002,MUSKETEER'S BAR & GRILL,1005616,BILL SMITH,4086,Bill Smith,41.217804,-81.638007,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFA500
722351892,OTB Hastings,1001993,ANDY SMITH,4058,Andy Smith,40.331459,-80.113508,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
620940011,TOP OF VIADUCT,1152843,NICOLAS LOOMAN,4009,Nicolas Looman,40.794166,-81.53103,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#BA55D3
100116559,CLUB LEGENDS BANQUET FACILITY,1152843,NICOLAS LOOMAN,4009,Nicolas Looman,40.768607,-81.496611,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#BA55D3
886120001,SPRINGHOUSE (THE),1144442,BRIAN MERWIN,4213,Brian Merwin,40.18615,-80.154266,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
513480016,PINE TREE BARN,1004399,MAT HARBERT,4012,Mat Harbert,40.745102,-81.984677,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
722578939,Mizu Japanese Restaurant,1150715,JAMES ROBISON,4011,James Robison,41.211052,-80.75281,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#E6E6FA
722503928,Domenico's On Grand,1139082,DAN GAGE,4006,Dan Gage,40.146375,-79.884167,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
100031365,ASIAN CHAO- FAIRLAWN,1127444,CORINNE BERRETT,3556,Corinne Berrett,41.132555,-81.618948,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00FF00
722384266,The Getaway,1001993,ANDY SMITH,4058,Andy Smith,40.383975,-80.015811,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
100016216,FLIEHMAN CONCESSION,1003551,DAVE JENKINS,4191,Dave Jenkins,39.600301,-82.944009,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
722582178,Forever Lawn Sports Complex,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.780474,-81.403335,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
722619013,John's Bakery and Cafe,1154683,DAVID PHILLIPS,4422,David Phillips,40.730356,-81.101533,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00CED1
722510086,River Town Grill,1002320,JASON BAUER,3942,Jason Bauer,39.384945,-81.476467,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
722394009,Grove Kosher Market,1007192,ADAM PETERSON,4089,Adam Peterson,41.507215,-81.536522,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A52A2A
628710001,TORO LOCO OF PORTSMOUTH,1003551,DAVE JENKINS,4191,Dave Jenkins,38.73572,-82.998621,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
100285136,BRIDGES AND BOURBON,1148746,JEREMY NEIDERHISER,4052,Jeremy Neiderhiser,40.443996,-79.997197,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF7F50
100104501,QUE PASA- MINERVA,1154683,DAVID PHILLIPS,4422,David Phillips,40.728025,-81.103417,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#00CED1
722398536,CALAMITY J'S,1003551,DAVE JENKINS,4191,Dave Jenkins,38.423859,-82.432782,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
722611149,Fix Me A Plate,1132417,MIKE PERRUCCI,4214,Mike Perrucci,40.425325,-79.834603,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF3030
722616989,Market Street Cafe Portsmouth,1003551,DAVE JENKINS,4191,Dave Jenkins,38.732169,-83.002926,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
100289804,THE LOOKOUT BAR & GRILL,1144127,AARON SIMMONS,4187,Aaron Simmons,38.349408,-81.635957,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#7F00FF
722392678,Sage Karma Kitchen,1007241,CHRIS MADIAS,3796,Chris Madias,41.641622,-81.406531,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF00FF
100248354,WALTHERS TWIN TAVERN,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.890618,-81.409182,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
100122463,BEST WESTERN PLUS,1005492,JOSH GEE,4007,Josh Gee,39.28223,-80.277642,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#BA55D3
100031405,FUJI JAPANESE REST.,1007241,CHRIS MADIAS,3796,Chris Madias,41.660283,-81.363605,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF00FF
100286291,Chelo's Restaurant,1007192,ADAM PETERSON,4089,Adam Peterson,41.520026,-81.519911,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A52A2A
100144534,MCKELVEY'S PUB,1004399,MAT HARBERT,4012,Mat Harbert,40.554299,-81.919442,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
666500016,MRS YODER'S KITCHEN,1006510,SCOTT FEHLMAN,2384,Scott Fehlman,40.624412,-81.785541,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF6347
100020988,SHERATON ERIE BAYFRONT HOTEL,1146883,KRISTIAN YOUNG,3803,Kristian Young,42.136695,-80.092602,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A9A9A9
100197305,GRAND CHINA BUFFET SUSHI & GRILL,1005492,JOSH GEE,4007,Josh Gee,39.264746,-80.287612,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#BA55D3
100179646,BELAIR'S BISTRO & CATERING,1002320,JASON BAUER,3942,Jason Bauer,39.275693,-81.589149,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
100283743,BRADDOCK INN 125931E,1132417,MIKE PERRUCCI,4214,Mike Perrucci,39.830876,-79.599607,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF3030
722530570,Theo Yianni's,1161026,SHANNON HOWLEY,4059,Shannon Howley,40.396777,-80.533829,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FF7F50
100057634,SAMURAI SUSHI & STEAKHOUSE,1005616,BILL SMITH,4086,Bill Smith,41.313101,-81.816154,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FFA500
722642806,Pizza Cat Stow,1007192,ADAM PETERSON,4089,Adam Peterson,41.202879,-81.437551,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A52A2A
100204951,MOBOGO ASIAN CUISINE,1139233,TOM MICCO,4051,Tom Micco,41.233149,-80.481574,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FFF0F5
722548427,Samurai Hibachi and Sushi,1144127,AARON SIMMONS,4187,Aaron Simmons,38.769049,-81.696073,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#7F00FF
738050002,EL CANELO,1146883,KRISTIAN YOUNG,3803,Kristian Young,42.146668,-80.001738,GREG ENGLEHART,1113736,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#A9A9A9
100030369,RIVER FRONT BAR & GRILLE,1002320,JASON BAUER,3942,Jason Bauer,39.410673,-81.452165,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#007FFF
552250028,MAYFAIR COUNTRY CLUB  16107E,1152843,NICOLAS LOOMAN,4009,Nicolas Looman,40.965796,-81.443818,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#BA55D3
722614003,Maggie's Farm Distillery,1152891,LEANDRA JONES,4331,Leandra Jones,40.356056,-80.09208,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#FFDEAD
196450002,Oliverios Bridgeport,1005492,JOSH GEE,4007,Josh Gee,39.28919,-80.242175,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#BA55D3
722501007,Carson Street Deli and Craft Beer Bar,1001993,ANDY SMITH,4058,Andy Smith,40.428891,-79.983144,DAN SCHER,1003808,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#ADFF2F
100210864,THE FOUNDRY SOCIAL,1143541,CLIFFORD STENZEL,4093,CJ Stenzel,41.142535,-81.872962,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF0000
548870001,SUSY'S SOUP PUBLIC SQUARE,1126586,RICK ARGOSO,4090,Rick Argoso,41.496814,-81.694029,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#ADFF2F
100155591,YOURS TRULY PLAYHOUSE SQUARE,1149733,SCOTT SCHAEFFER,4088,Scott Schaeffer,41.50051,-81.683981,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF7F50
100036791,LEGACY CLUB,1006822,ANTHONY TRISTANO,3805,Anthony Tristano,41.479616,-81.998848,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF69B4
100038469,EL JALAPENO,1114322,VINCE RICOTTILLI,3489,Vince Ricottilli,41.212643,-80.760361,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF3030
100140364,COCKEYE BBQ,1114322,VINCE RICOTTILLI,3489,Vince Ricottilli,41.246682,-80.846533,JASON SHOFFSTALL,1003918,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF3030
100055440,BOONDOCKS BBQ & GRILL,1127280,TYLER KNECHT,4216,Tyler Knecht,39.669906,-81.872001,CJ MORRIS,1151728,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#00FF7F
722562373,Gigis Diner,1143541,CLIFFORD STENZEL,4093,CJ Stenzel,40.900946,-81.733732,MICHAEL SUNSERI,1012608,JASON SHOFFSTALL,1003918,2382,1002752,DANA GREEN,#FF0000
722394997,Coffee Brake Meeder,1156224,AMANDA HILL,4671,Amanda Hill,40.70119,-80.10956,BILLY BLATT,1128843,BILL HENDERSON,1004626,4209,1002752,DANA GREEN,#D2691E
